id,district_code,district_name,constituency_code, constituency_name,subcounty_code,subcounty_name,parish_code,parish_name,polling_station_code,polling_station_name,total_voters
34043,52,WAKISO,154,BUSIRO COUNTY EAST,02,WAKISO,24,SUMBWE,04,SSUMBWE PRI SCHOOL [A- L],1202
33763,52,WAKISO,154,BUSIRO COUNTY EAST,02,WAKISO,22,NAKABUGO,17,BBIRA TECHNICAL SCHOOL [NAN - Z],1202
11484,12,KAMPALA,062,KAWEMPE DIVISION NORTH,01,KAWEMPE DIVISION,07,KIKAYA,15,KAMPALA QUALITY P. SCH. (NABO-Z),1202
11813,12,KAMPALA,065,MAKINDYE DIVISION WEST,01,MAKINDYE DIVISION,08,MAKINDYE I,40,MUBARAK [A-M],1200
11024,12,KAMPALA,067,RUBAGA DIVISION SOUTH,01,RUBAGA DIVISION,01,BUSEGA,13,BAMUJJE'S COMPOUND (NAK -NAR),1200
33783,52,WAKISO,160,NANSANA MUNICIPALITY,03,NABWERU DIVISION,23,NAKYESANJA,06,KAWANDA PLAYGROUND [N-Z],1199
12163,12,KAMPALA,067,RUBAGA DIVISION SOUTH,01,RUBAGA DIVISION,06,NATEETE,17,KITOORO [NAK-Z]- KASAWO ROAD OPPOSITE LEARNING CENTRE,1199
33737,52,WAKISO,160,NANSANA MUNICIPALITY,04,NANSANA DIVISION,27,NABWERU SOUTH WARD,04,NABWERU SOUTH II (N-Z) - AVANSE UNIVERSITY GARDENS,1198
12293,12,KAMPALA,065,MAKINDYE DIVISION WEST,01,MAKINDYE DIVISION,13,SALAAMA,18,KIGAGA [NAG-Z] AT MUKISA'S PARKING,1198
12100,12,KAMPALA,068,NAKAWA DIVISION EAST,01,NAKAWA DIVISION,16,NAKAWA,02,NSIMBE KASI- AT NAKAWA TAXI PARK,1198
12073,12,KAMPALA,067,RUBAGA DIVISION SOUTH,01,RUBAGA DIVISION,04,NAJJANANKUMBI II,03,GWAFU ( A - K)- AT WASHING BAY,1198
11286,12,KAMPALA,066,RUBAGA DIVISION NORTH,01,RUBAGA DIVISION,01,KASUBI,16,FAMILY PRI. SCH. COMPOUND [KE-MUS],1198
33751,52,WAKISO,154,BUSIRO COUNTY EAST,02,WAKISO,22,NAKABUGO,05,BULENGA MASIGIDI JAMIAH (A -M),1197
11178,12,KAMPALA,067,RUBAGA DIVISION SOUTH,01,RUBAGA DIVISION,02,KABOWA,12,TRINITY PRIMARY SCHOOL (NAMO-Z),1197
11648,12,KAMPALA,066,RUBAGA DIVISION NORTH,01,RUBAGA DIVISION,02,LUBYA,16,ST. JOHN BAPTIST C/U [KE-L],1196
10960,12,KAMPALA,061,KAMPALA CENTRAL DIVISION,01,KAMPALA CENTRAL,01,BUKESA,05,HAJJ KATENDE'S HOME,1196
10909,12,KAMPALA,353,NAKAWA DIVISION WEST,01,NAKAWA DIVISION,01,BANDA,05,MIN OF WORKS -MBUYA KINAWATAKA RD [AS-K],1196
32727,52,WAKISO,154,BUSIRO COUNTY EAST,02,WAKISO,13,BUKASA,02,KAWOKO VILLAGE PLAYGROUND,1195
12186,12,KAMPALA,067,RUBAGA DIVISION SOUTH,01,RUBAGA DIVISION,07,NDEEBA,15,ST. LAWRENCE UNIVERSITY CAR PARK [KO-NAKE],1195
11611,12,KAMPALA,062,KAWEMPE DIVISION NORTH,01,KAWEMPE DIVISION,08,KYEBANDO,14,KISALOSALO (KIT-MUGE)-KYEBANDO VOC. TRAINING CTRE,1195
11287,12,KAMPALA,066,RUBAGA DIVISION NORTH,01,RUBAGA DIVISION,01,KASUBI,17,FAMILY PRI. SCH. COMPOUND [MUT-NAK],1195
12086,12,KAMPALA,061,KAMPALA CENTRAL DIVISION,01,KAMPALA CENTRAL,16,NAKASERO II,03,ALL SAINTS B,1194
11602,12,KAMPALA,062,KAWEMPE DIVISION NORTH,01,KAWEMPE DIVISION,08,KYEBANDO,03,KISALOSALO (A-A)-KAMPALA HILL ACADEMY,1194
11332,12,KAMPALA,065,MAKINDYE DIVISION WEST,01,MAKINDYE DIVISION,03,KATWE II,06,ST. STEPHEN'S CHURCH KITARA [A-M],1194
11957,12,KAMPALA,067,RUBAGA DIVISION SOUTH,01,RUBAGA DIVISION,03,MUTUNDWE,14,KITEBI PRI. SCH (NAK-NAMA),1193
11829,12,KAMPALA,065,MAKINDYE DIVISION WEST,01,MAKINDYE DIVISION,09,MAKINDYE II,12,KUBWA'S PLACE [N -Z],1191
11568,12,KAMPALA,062,KAWEMPE DIVISION NORTH,01,KAWEMPE DIVISION,03,KOMAMBOGA,01,KACUNGWA GROUND (A-LUL),1191
11184,12,KAMPALA,067,RUBAGA DIVISION SOUTH,01,RUBAGA DIVISION,02,KABOWA,19,WANKULUKUKU [A-KIR] -KITAWULUZI COMPOUND,1191
11388,12,KAMPALA,062,KAWEMPE DIVISION NORTH,01,KAWEMPE DIVISION,06,KAZO-ANGOLA,02,HOLY FAMILY PRI. SCH. (MI-NAM),1190
11271,12,KAMPALA,066,RUBAGA DIVISION NORTH,01,RUBAGA DIVISION,01,KASUBI,01,ZALWANGO'S COMPOUND [A-KIR],1190
33368,52,WAKISO,156,BUSIRO COUNTY SOUTH,03,KAJJANSI TOWN COUNCIL,17,KITENDE WARD,14,MAKANDWA-NASEJJE COMMUNITY CHURCH,1189
12242,12,KAMPALA,353,NAKAWA DIVISION WEST,01,NAKAWA DIVISION,18,NTINDA,05,TODDLERS CENTRE,1189
11731,12,KAMPALA,065,MAKINDYE DIVISION WEST,01,MAKINDYE DIVISION,07,LUWAFU,13,NAKINYUGUZI [NAI-NANS] AT AMAZON PLAYGROUND,1189
33793,52,WAKISO,154,BUSIRO COUNTY EAST,02,WAKISO,21,NALUVULE,01,MBIRONTONO P/S [A - L],1188
11543,12,KAMPALA,353,NAKAWA DIVISION WEST,01,NAKAWA DIVISION,07,KIWATULE,03,KAZINGA [A-MUL]- ANN MOTHERCARE PRI. SCH.,1187
11256,12,KAMPALA,062,KAWEMPE DIVISION NORTH,01,KAWEMPE DIVISION,02,KANYANYA,04,KANYANYA POLICE POST (KAZ-MUY),1187
11173,12,KAMPALA,067,RUBAGA DIVISION SOUTH,01,RUBAGA DIVISION,02,KABOWA,06,KABOWA CATHOLIC CHURCH [A-NAJ],1187
11124,12,KAMPALA,064,MAKINDYE DIVISION EAST,01,MAKINDYE DIVISION,03,GGABA,04,KAWUKU [A-NABAW] AT KAWUKU PARENTS PRI. SCHOOL,1187
11040,12,KAMPALA,068,NAKAWA DIVISION EAST,01,NAKAWA DIVISION,05,BUTABIKA,03,BIINA ISLAMIC NURSERY SCHOOL,1187
12085,12,KAMPALA,061,KAMPALA CENTRAL DIVISION,01,KAMPALA CENTRAL,16,NAKASERO II,01,ALL SAINTS A,1186
12035,12,KAMPALA,353,NAKAWA DIVISION WEST,01,NAKAWA DIVISION,15,NAGURU II,09,NAGURU KCCA OFFICE (A-KH),1186
11605,12,KAMPALA,062,KAWEMPE DIVISION NORTH,01,KAWEMPE DIVISION,08,KYEBANDO,07,LCI MEETING PLACE (A - KIS),1186
11466,12,KAMPALA,065,MAKINDYE DIVISION WEST,01,MAKINDYE DIVISION,05,KIBUYE II,13,WANSASO & LUBIRI [N-Z] AT KIKAKYEMBOGO ROAD MUGANZIRWAZA,1186
11188,12,KAMPALA,067,RUBAGA DIVISION SOUTH,01,RUBAGA DIVISION,02,KABOWA,23,WANKULUKUKU [KIS-NABAV] -KITAWULUZI COMPOUND,1186
10980,12,KAMPALA,353,NAKAWA DIVISION WEST,01,NAKAWA DIVISION,03,BUKOTO I,16,MULIMIRA [KAN-MAR] - BUKOTO EVANGELIC,1186
33908,52,WAKISO,160,NANSANA MUNICIPALITY,04,NANSANA DIVISION,29,NANSANA WEST WARD,13,NANSANA WEST IIA (N-NAL) - NAKULE H/CENTRE II,1185
11641,12,KAMPALA,066,RUBAGA DIVISION NORTH,01,RUBAGA DIVISION,02,LUBYA,09,ROMAN CATHOLIC CHURCH [A-L],1185
11627,12,KAMPALA,062,KAWEMPE DIVISION NORTH,01,KAWEMPE DIVISION,08,KYEBANDO,30,LCI MEETING PLACE (NANT - Z),1185
12168,12,KAMPALA,067,RUBAGA DIVISION SOUTH,01,RUBAGA DIVISION,06,NATEETE,23,CHURCH ZONE [NAM-Z]- MACKAY MEMORIAL S.S.,1184
11999,12,KAMPALA,068,NAKAWA DIVISION EAST,01,NAKAWA DIVISION,13,MUTUNGO,25,ZONE 4 [MUN-NAK] - ELYON PLAYGROUND,1183
11630,12,KAMPALA,062,KAWEMPE DIVISION NORTH,01,KAWEMPE DIVISION,08,KYEBANDO,36,SERINA PR. SCHOOL (NANK - Z),1183
34050,52,WAKISO,154,BUSIRO COUNTY EAST,02,WAKISO,24,SUMBWE,11,KIKAAYA S.S PLAYGROUND [NANT - Z],1182
33871,52,WAKISO,160,NANSANA MUNICIPALITY,04,NANSANA DIVISION,28,NANSANA 7/8 OCHIENG WARD,07,PRAISE ACADEMY PRI/SCH,1182
33315,52,WAKISO,156,BUSIRO COUNTY SOUTH,02,KATABI TOWN COUNCIL,11,KISUBI WARD,11,ST. CHARLES LWANGA P/S KAWUKU (NAM-NZ),1182
12032,12,KAMPALA,353,NAKAWA DIVISION WEST,01,NAKAWA DIVISION,15,NAGURU II,06,KIBOKOS PLACE (A-B),1182
12016,12,KAMPALA,068,NAKAWA DIVISION EAST,01,NAKAWA DIVISION,13,MUTUNGO,44,ZONE 2 [ KO-NAM] -AT KIDUKA,1182
11593,12,KAMPALA,353,NAKAWA DIVISION WEST,01,NAKAWA DIVISION,08,KYANJA,15,BATALAZI'S BULIDING [MUT-NAS],1181
11103,12,KAMPALA,063,KAWEMPE DIVISION SOUTH,01,KAWEMPE DIVISION,01,BWAISE II,16,YIGA'S PARKING YARD [NAM-Z],1180
11026,12,KAMPALA,067,RUBAGA DIVISION SOUTH,01,RUBAGA DIVISION,01,BUSEGA,15,BUSEGA S.D.A. CHURCH (NAL -NAS),1179
12052,12,KAMPALA,353,NAKAWA DIVISION WEST,01,NAKAWA DIVISION,15,NAGURU II,27,KIBOKOS PLACE (OI-Z),1178
10996,12,KAMPALA,353,NAKAWA DIVISION WEST,01,NAKAWA DIVISION,04,BUKOTO II,09,BUKOTO MUSLIM PR / SCH [A-K],1178
12257,12,KAMPALA,067,RUBAGA DIVISION SOUTH,01,RUBAGA DIVISION,08,RUBAGA,08,NALUKOLONGO TRADING CENTRE I (M-NAL),1177
11669,12,KAMPALA,066,RUBAGA DIVISION NORTH,01,RUBAGA DIVISION,02,LUBYA,37,MASANAFU C/U [NAM-NG],1177
11601,12,KAMPALA,062,KAWEMPE DIVISION NORTH,01,KAWEMPE DIVISION,08,KYEBANDO,02,SERINA PR. SCHOOL (A - K),1177
10979,12,KAMPALA,353,NAKAWA DIVISION WEST,01,NAKAWA DIVISION,03,BUKOTO I,15,MULIMIRA [B-KAM],1177
11952,12,KAMPALA,067,RUBAGA DIVISION SOUTH,01,RUBAGA DIVISION,03,MUTUNDWE,09,MASANYALAZE PLAYGROUND (A-L),1175
12256,12,KAMPALA,067,RUBAGA DIVISION SOUTH,01,RUBAGA DIVISION,08,RUBAGA,07,NALUKOLONGO TRADING CENTRE I (A -L),1173
11712,12,KAMPALA,066,RUBAGA DIVISION NORTH,01,RUBAGA DIVISION,03,LUNGUJJA,14,SENDAWULA [NAKI - ND]-AT MAKAMBA-KALEMA T JUNCTION,1173
11362,12,KAMPALA,062,KAWEMPE DIVISION NORTH,01,KAWEMPE DIVISION,04,KAWEMPE I,20,KAWEMPE C/U PRIM. SCHOOL (NABB-NAMA),1173
11119,12,KAMPALA,061,KAMPALA CENTRAL DIVISION,01,KAMPALA CENTRAL,02,CIVIC CENTRE,01,RAILWAY PARK,1173
10981,12,KAMPALA,353,NAKAWA DIVISION WEST,01,NAKAWA DIVISION,03,BUKOTO I,17,MULIMIRA [MAS-NAJ],1173
11090,12,KAMPALA,063,KAWEMPE DIVISION SOUTH,01,KAWEMPE DIVISION,01,BWAISE II,01,JAMBULA [A-NABE]- LC I OFFICE,1172
33869,52,WAKISO,160,NANSANA MUNICIPALITY,04,NANSANA DIVISION,28,NANSANA 7/8 OCHIENG WARD,05,NANSANA 7/8 II- BUDDO C.O.U (N-Z),1171
33661,52,WAKISO,154,BUSIRO COUNTY EAST,03,WAKISO TOWN COUNCIL,29,MPUNGA WARD,06,ST. JUDE P/SCHOOL [NAN - Z],1171
11661,12,KAMPALA,066,RUBAGA DIVISION NORTH,01,RUBAGA DIVISION,02,LUBYA,29,BUKULUGU C/U (NAK-NANS),1171
11604,12,KAMPALA,062,KAWEMPE DIVISION NORTH,01,KAWEMPE DIVISION,08,KYEBANDO,06,KYEBANDO PROGRESSIVE P. SCH. (A - K),1171
27059,33,NEBBI,183,PADYERE COUNTY,04,NEBBI,52,KOCH UPPER,03,KOCH PRI SCH,1170
11652,12,KAMPALA,066,RUBAGA DIVISION NORTH,01,RUBAGA DIVISION,02,LUBYA,20,ROMAN CATHOLIC CHURCH [M-NAMBE],1170
11285,12,KAMPALA,066,RUBAGA DIVISION NORTH,01,RUBAGA DIVISION,01,KASUBI,15,CAMPUS HIGH SCH. COMPOUND [NAMB-Z],1170
11172,12,KAMPALA,067,RUBAGA DIVISION SOUTH,01,RUBAGA DIVISION,02,KABOWA,05,SSUUNA [NAK-Z] - AT KIBERU'S SPRING WELL,1170
33738,52,WAKISO,160,NANSANA MUNICIPALITY,04,NANSANA DIVISION,27,NABWERU SOUTH WARD,05,NABWERU SOUTH III- PLAY GROUND,1169
33060,52,WAKISO,164,ENTEBBE MUNICIPALITY,01,DIVISION A,04,KATABI,07,KATABI BUSAMBAGA PLAYGROUND (K-K),1169
22485,49,MAYUGE,036,BUNYA COUNTY WEST,06,MAGAMAGA TOWN COUNCIL,06,MAGAMAGA WARD,02,NEW APOSTOLIC,1169
12188,12,KAMPALA,067,RUBAGA DIVISION SOUTH,01,RUBAGA DIVISION,07,NDEEBA,17,KAYEMBE [N-Z]-NEAR MR. KADDU' S HOME,1169
11700,12,KAMPALA,065,MAKINDYE DIVISION WEST,01,MAKINDYE DIVISION,06,LUKULI,26,NSEREKO AT LATE KATIMBO'S ANNEX,1169
11112,12,KAMPALA,063,KAWEMPE DIVISION SOUTH,01,KAWEMPE DIVISION,02,BWAISE III,07,ST. FRANCIS NURSERY SCH. (A-M),1169
12212,12,KAMPALA,065,MAKINDYE DIVISION WEST,01,MAKINDYE DIVISION,10,NSAMBYA CENTRAL,16,CONVENT/KATABIRA LCI AT ST PAUL PR SCHOOL[N-Z],1168
11994,12,KAMPALA,068,NAKAWA DIVISION EAST,01,NAKAWA DIVISION,13,MUTUNGO,20,CAR WASHING BAY (MUK-Z),1168
12072,12,KAMPALA,067,RUBAGA DIVISION SOUTH,01,RUBAGA DIVISION,04,NAJJANANKUMBI II,02,KIVIRI (A -L),1167
12045,12,KAMPALA,353,NAKAWA DIVISION WEST,01,NAKAWA DIVISION,15,NAGURU II,19,SHELL GROUNDS [LI-NZ],1166
11195,12,KAMPALA,061,KAMPALA CENTRAL DIVISION,01,KAMPALA CENTRAL,04,KAGUGUBE,01,POLICE POST [A - M],1165
12151,12,KAMPALA,067,RUBAGA DIVISION SOUTH,01,RUBAGA DIVISION,06,NATEETE,05,NATEETE MOSLEM PRI.SCH,1164
11842,12,KAMPALA,068,NAKAWA DIVISION EAST,01,NAKAWA DIVISION,11,MBUYA I,10,KINAWATAKA (KIR-MUG) - MWANA I,1164
33061,52,WAKISO,164,ENTEBBE MUNICIPALITY,01,DIVISION A,04,KATABI,08,KATABI BUSAMBAGA PLAYGROUND (L-M),1163
11915,12,KAMPALA,063,KAWEMPE DIVISION SOUTH,01,KAWEMPE DIVISION,11,MULAGO II,13,MARKET PLACE (NAN-Z),1163
11726,12,KAMPALA,065,MAKINDYE DIVISION WEST,01,MAKINDYE DIVISION,07,LUWAFU,06,NAKINYUGUZI [KIY-NAH] AT AMAZON PLAYGROUND,1163
11261,12,KAMPALA,062,KAWEMPE DIVISION NORTH,01,KAWEMPE DIVISION,02,KANYANYA,10,KANYANYA POLICE POST (NAM - NZ),1163
33205,52,WAKISO,284,KIRA MUNICIPALITY,03,NAMUGONGO DIVISION,05,KIREKA WARD,14,KIREKA CENTRAL [A-M] -AT KIREKA HEALTH CENTRE,1161
11389,12,KAMPALA,062,KAWEMPE DIVISION NORTH,01,KAWEMPE DIVISION,06,KAZO-ANGOLA,03,MATHEL NURSERY SCHOOL (A-KATO),1161
33748,52,WAKISO,154,BUSIRO COUNTY EAST,02,WAKISO,22,NAKABUGO,02,HOPE FOR NEW LIFE CHURCH [A-NAJ],1158
11316,12,KAMPALA,065,MAKINDYE DIVISION WEST,01,MAKINDYE DIVISION,02,KATWE I,05,BUYAYA,1158
33883,52,WAKISO,160,NANSANA MUNICIPALITY,04,NANSANA DIVISION,24,NANSANA EAST WARD,07,NANSANA EAST II A [NAM-Z] -NANSANA S.S.S,1157
33670,52,WAKISO,161,MAKINDYE-SSABAGABO MUNICIPALITY,02,BUNAMWAYA DIVISION,05,MUTUNDWE WARD,09,KANAALA (MU-NAMUF) - ST. STEPHEN'S CHURCH COMPOUND,1157
11838,12,KAMPALA,068,NAKAWA DIVISION EAST,01,NAKAWA DIVISION,11,MBUYA I,05,KINAWATAKA (A-AP) - KIBENYI STAGE,1157
12247,12,KAMPALA,061,KAMPALA CENTRAL DIVISION,01,KAMPALA CENTRAL,20,OLD KAMPALA,01,MARTIN ROAD MANGO TREE,1156
11616,12,KAMPALA,062,KAWEMPE DIVISION NORTH,01,KAWEMPE DIVISION,08,KYEBANDO,19,LCI MEETING PLACE (KIT-NAI),1156
11474,12,KAMPALA,062,KAWEMPE DIVISION NORTH,01,KAWEMPE DIVISION,07,KIKAYA,03,CITY HALL NURSERY & PRI. SCH. (A-KIM),1156
11693,12,KAMPALA,065,MAKINDYE DIVISION WEST,01,MAKINDYE DIVISION,06,LUKULI,19,SUPERMARKET GROUND,1153
11314,12,KAMPALA,065,MAKINDYE DIVISION WEST,01,MAKINDYE DIVISION,02,KATWE I,03,NOOR PRI. SCH.,1153
33546,52,WAKISO,160,NANSANA MUNICIPALITY,03,NABWERU DIVISION,21,MAGANJO,06,SSEKYARA PRI. SCH. MAGANJO (N-NAK),1152
19907,144,LIRA CITY,105,LIRA EAST DIVISION,01,LIRA EAST DIVISION,26,ANGWETANGWET WARD,06,GWENGABARA P.A.G CHURCH,1152
12185,12,KAMPALA,067,RUBAGA DIVISION SOUTH,01,RUBAGA DIVISION,07,NDEEBA,14,HIS GRACE PHOTO STUDIO,1152
11981,12,KAMPALA,068,NAKAWA DIVISION EAST,01,NAKAWA DIVISION,13,MUTUNGO,07,KITINTALE POLICE POST (A-MUS),1152
11656,12,KAMPALA,066,RUBAGA DIVISION NORTH,01,RUBAGA DIVISION,02,LUBYA,24,MAPEERA PRI. SCH. [N-Z,1150
11515,12,KAMPALA,064,MAKINDYE DIVISION EAST,01,MAKINDYE DIVISION,07,KISUGU,02,KASANVU PLAYGROUND [A - M],1150
33757,52,WAKISO,154,BUSIRO COUNTY EAST,02,WAKISO,22,NAKABUGO,11,BBIRA TECHNICAL SCHOOL SCHOOL [NAK - NAM],1149
33749,52,WAKISO,154,BUSIRO COUNTY EAST,02,WAKISO,22,NAKABUGO,03,BBIRA TECHNICAL SCHOOL [A -K],1149
12004,12,KAMPALA,068,NAKAWA DIVISION EAST,01,NAKAWA DIVISION,13,MUTUNGO,30,ZONE 2 [ A-KI] -AT KIDUKA,1149
33065,52,WAKISO,164,ENTEBBE MUNICIPALITY,01,DIVISION A,04,KATABI,14,KATABI BUSAMBAGA PLAYGROUND (NAM-NZ),1148
11794,12,KAMPALA,063,KAWEMPE DIVISION SOUTH,01,KAWEMPE DIVISION,09,MAKERERE III,10,BATUKUVU CHURCH (N-Z),1148
11732,12,KAMPALA,065,MAKINDYE DIVISION WEST,01,MAKINDYE DIVISION,07,LUWAFU,14,NAKINYUGUZI [NANT-Z] AT AMAZON PLAYGROUND,1148
11485,12,KAMPALA,062,KAWEMPE DIVISION NORTH,01,KAWEMPE DIVISION,07,KIKAYA,16,UNIVERSAL LIGHT SCH. (NAM-Z),1148
12314,12,KAMPALA,064,MAKINDYE DIVISION EAST,01,MAKINDYE DIVISION,08,WABIGALO,11,KELEZIA - AT KIBAZO GROUND,1147
12050,12,KAMPALA,353,NAKAWA DIVISION WEST,01,NAKAWA DIVISION,15,NAGURU II,25,KIBOKOS PLACE (MUN-OG),1147
11179,12,KAMPALA,067,RUBAGA DIVISION SOUTH,01,RUBAGA DIVISION,02,KABOWA,13,CENTRAL ZONE [A-K] - REDEEMED CHURCH,1147
34057,52,WAKISO,154,BUSIRO COUNTY EAST,02,WAKISO,24,SUMBWE,18,SSUMBWE PRI SCHOOL [NANT - Z],1146
33050,52,WAKISO,154,BUSIRO COUNTY EAST,03,WAKISO TOWN COUNCIL,15,KASENGEJJE WARD,01,KASSENGEJJE PRI. SCH (A-L),1146
11626,12,KAMPALA,062,KAWEMPE DIVISION NORTH,01,KAWEMPE DIVISION,08,KYEBANDO,29,LCI MEETING PLACE (NAJ - NANS),1146
11550,12,KAMPALA,353,NAKAWA DIVISION WEST,01,NAKAWA DIVISION,07,KIWATULE,10,KIWATULE C O U [MB-NAK],1145
11372,12,KAMPALA,062,KAWEMPE DIVISION NORTH,01,KAWEMPE DIVISION,05,KAWEMPE II,02,MPERERWE PRI. SCHOOL (A-K),1145
11211,12,KAMPALA,061,KAMPALA CENTRAL DIVISION,01,KAMPALA CENTRAL,06,KAMWOKYA II,05,TWO WAY NURSERY SCHOOL [A - M],1145
33290,52,WAKISO,154,BUSIRO COUNTY EAST,03,WAKISO TOWN COUNCIL,26,KISIMBIRI WARD,08,KIKOKILO LC 1 OFFICE [NAM - Z],1144
11288,12,KAMPALA,066,RUBAGA DIVISION NORTH,01,RUBAGA DIVISION,01,KASUBI,18,MASIRO-KASUBI COMPOUND [L-NAK],1144
33254,52,WAKISO,284,KIRA MUNICIPALITY,02,BWEYOGERERE DIVISION,03,KIRINYA WARD,02,BUKASA (KE-NAB) - AT ST. JAMES C.O.U,1143
11457,12,KAMPALA,065,MAKINDYE DIVISION WEST,01,MAKINDYE DIVISION,05,KIBUYE II,04,WANSASO & LUBIRI [A-M] AT KIKAKYEMBOGO ROAD MUGANZIRWAZA,1143
11396,12,KAMPALA,062,KAWEMPE DIVISION NORTH,01,KAWEMPE DIVISION,06,KAZO-ANGOLA,12,MATHEL NURSERY SCHOOL (MPU-NAKAS),1143
11280,12,KAMPALA,066,RUBAGA DIVISION NORTH,01,RUBAGA DIVISION,01,KASUBI,10,ZALWANGO'S COMPOUND [KIS-NAB],1143
11705,12,KAMPALA,066,RUBAGA DIVISION NORTH,01,RUBAGA DIVISION,03,LUNGUJJA,07,SENDAWULA [A - KIS]- AT MAKAMBA-KALEMA T JUNCTION,1141
11123,12,KAMPALA,064,MAKINDYE DIVISION EAST,01,MAKINDYE DIVISION,03,GGABA,03,KALUNGU AT MARTIN STOCKS - KISAAWE,1140
33441,52,WAKISO,284,KIRA MUNICIPALITY,03,NAMUGONGO DIVISION,06,KYALIWAJJALA WARD,32,BUYINJA - AT MBALWA C.O.U. COMPOUND,1139
12184,12,KAMPALA,067,RUBAGA DIVISION SOUTH,01,RUBAGA DIVISION,07,NDEEBA,13,B.M.K. (A-M),1139
11321,12,KAMPALA,065,MAKINDYE DIVISION WEST,01,MAKINDYE DIVISION,02,KATWE I,10,KATWE KISAAWE [NABUL-Z],1139
11181,12,KAMPALA,067,RUBAGA DIVISION SOUTH,01,RUBAGA DIVISION,02,KABOWA,15,CENTRAL ZONE [NAKAN-NAR] - REDEEMED CHURCH,1139
11048,12,KAMPALA,068,NAKAWA DIVISION EAST,01,NAKAWA DIVISION,05,BUTABIKA,11,BUTABIKA HOSPITAL [MUL-Z],1139
33514,52,WAKISO,160,NANSANA MUNICIPALITY,02,BUSUKUMA DIVISION,17,LUGO,01,LUGO COMMUNITY CENTRE,1138
11911,12,KAMPALA,063,KAWEMPE DIVISION SOUTH,01,KAWEMPE DIVISION,11,MULAGO II,08,MARKET PLACE (L-NAM),1138
11791,12,KAMPALA,063,KAWEMPE DIVISION SOUTH,01,KAWEMPE DIVISION,09,MAKERERE III,07,ST NICHOLAS CHURCH GROUND (A-MUG),1136
11579,12,KAMPALA,353,NAKAWA DIVISION WEST,01,NAKAWA DIVISION,19,KYAMBOGO,02,WATERFORD NURSERY SCH,1136
33096,52,WAKISO,160,NANSANA MUNICIPALITY,03,NABWERU DIVISION,20,KAWANDA,09,VICTORY CHURCH [M-NAL],1135
27616,34,NTUNGAMO,232,NTUNGAMO MUNICIPALITY,02,CENTRAL DIVISION,07,KIKONI WARD,02,KABAGYENDA PLAYGROUND,1135
33301,52,WAKISO,154,BUSIRO COUNTY EAST,01,KYENGERA TOWN COUNCIL,05,KISOZI WARD,10,NAMAGOMA A- UMEA PRI SCH,1134
11145,12,KAMPALA,061,KAMPALA CENTRAL DIVISION,01,KAMPALA CENTRAL,03,INDUSTRIAL AREA,01,K.C.C.A YARD (A-MUL),1134
11109,12,KAMPALA,063,KAWEMPE DIVISION SOUTH,01,KAWEMPE DIVISION,02,BWAISE III,04,LC MEETING PLACE (A-L),1134
11827,12,KAMPALA,065,MAKINDYE DIVISION WEST,01,MAKINDYE DIVISION,09,MAKINDYE II,10,KASAAWE UGANDA CHILDREN'S CENTRE [N-Z],1133
11385,12,KAMPALA,062,KAWEMPE DIVISION NORTH,01,KAWEMPE DIVISION,05,KAWEMPE II,17,MPERERWE PRI. SCHOOL (NAN-Z),1133
10990,12,KAMPALA,353,NAKAWA DIVISION WEST,01,NAKAWA DIVISION,04,BUKOTO II,03,NTINDA HOSPITAL [A-K],1133
33964,52,WAKISO,156,BUSIRO COUNTY SOUTH,02,KATABI TOWN COUNCIL,14,NKUMBA WARD,08,KITAWULUZI (BUFULA A) (A-M),1132
33163,52,WAKISO,284,KIRA MUNICIPALITY,01,KIRA DIVISION,02,KIMWANYI WARD,07,NAKWERO A- AT CANAN ESTATE,1132
33006,52,WAKISO,154,BUSIRO COUNTY EAST,04,MENDE,16,KALIITI,02,NKOWE ST.PETERS C.O.U (A-NAK),1132
12001,12,KAMPALA,068,NAKAWA DIVISION EAST,01,NAKAWA DIVISION,13,MUTUNGO,27,ZONE 4 [NAL-NAV] - ELYON PLAYGROUND,1132
11042,12,KAMPALA,068,NAKAWA DIVISION EAST,01,NAKAWA DIVISION,05,BUTABIKA,05,BUTABIKA HOSPITAL [A-MUK],1132
12037,12,KAMPALA,353,NAKAWA DIVISION WEST,01,NAKAWA DIVISION,15,NAGURU II,11,NAGURU KATALE PRI. SCH PLAYGROUND [A-M],1131
11633,12,KAMPALA,066,RUBAGA DIVISION NORTH,01,RUBAGA DIVISION,02,LUBYA,01,BUKULUGU C/U (A-K),1131
11612,12,KAMPALA,062,KAWEMPE DIVISION NORTH,01,KAWEMPE DIVISION,08,KYEBANDO,15,KISALOSALO (MUGI-NAJ)-KYEBANDO VOC. TRAINING CTRE,1131
11544,12,KAMPALA,353,NAKAWA DIVISION WEST,01,NAKAWA DIVISION,07,KIWATULE,04,ST. MBAAGA KIWATULE PRI. SCH. [A-KATO],1131
11263,12,KAMPALA,062,KAWEMPE DIVISION NORTH,01,KAWEMPE DIVISION,02,KANYANYA,12,KIYANJA NURSERY & PRI. SCH. (A - MUS),1131
11665,12,KAMPALA,066,RUBAGA DIVISION NORTH,01,RUBAGA DIVISION,02,LUBYA,33,KABAZZI-MITI HOUSE COMPOUND [NAM - Z],1130
33206,52,WAKISO,284,KIRA MUNICIPALITY,03,NAMUGONGO DIVISION,05,KIREKA WARD,15,KIREKA CENTRAL [N-Z] -AT KIREKA HEALTH CENTRE,1129
